Month,WeekOfMonth,DayOfWeek,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound,RepNumber,Deductible,DriverRating,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,NumberOfSuppliments,AddressChange-Claim,NumberOfCars
7,3,6,2,4,9,2,1,2,37,0,2,1,1,0,16,400,2,2,7,0,0,0,0,1
9,2,2,2,3,9,2,1,2,28,0,2,1,1,0,11,400,3,0,6,0,0,0,0,1
4,2,6,2,3,4,2,0,2,42,1,3,2,1,0,16,400,4,2,6,0,0,3,0,1
3,4,1,1,1,4,2,0,1,33,1,2,1,1,0,15,400,3,1,6,0,0,0,0,1
4,4,7,2,5,4,5,0,2,538,1,1,1,6,0,9,400,1,0,8,0,0,3,0,1
3,3,4,2,3,3,4,1,2,49,0,2,1,1,0,15,400,3,2,7,0,0,3,0,1
7,2,2,2,3,7,2,1,2,36,1,2,1,2,0,14,500,1,1,7,0,0,0,3,2
3,5,5,2,3,4,1,0,2,29,1,3,2,2,0,11,400,2,1,7,0,0,0,0,1
7,5,1,2,2,9,1,1,2,42,1,2,1,6,0,4,400,1,1,7,0,0,3,0,1
7,5,5,1,4,8,1,1,2,36,1,2,1,2,0,14,400,2,2,7,0,0,0,0,1
1,4,5,2,2,2,1,0,1,35,0,2,1,1,0,5,400,4,1,6,0,0,2,0,1
1,4,5,2,4,1,4,1,1,28,0,1,1,1,0,14,400,2,2,6,0,0,0,0,1
3,1,1,2,1,3,4,1,2,49,0,1,1,2,0,1,400,3,1,8,0,0,0,0,1
3,4,2,1,4,3,4,1,2,26,1,1,1,0,0,14,400,2,0,6,0,0,2,0,1
6,5,4,2,2,7,1,1,2,338,1,1,1,2,0,3,400,4,0,5,0,0,0,0,1
6,4,2,2,3,6,5,0,1,338,1,3,2,2,0,13,400,4,2,6,0,0,0,0,1
4,2,5,2,1,4,2,1,1,42,0,2,1,2,0,13,400,3,1,8,0,0,3,0,1
3,2,5,2,2,3,3,1,1,438,1,2,1,1,0,15,400,1,1,8,0,0,0,0,1
3,1,5,2,1,3,1,0,1,36,0,2,1,2,0,13,400,4,3,5,0,0,0,0,1
4,2,6,2,4,4,3,1,1,41,1,3,2,6,0,10,400,2,3,8,0,0,3,0,1
4,1,1,1,1,4,1,0,2,41,0,2,1,2,0,1,400,4,1,7,0,0,3,0,1
3,2,1,2,1,5,2,1,2,438,1,2,1,1,0,15,400,1,2,7,0,0,1,0,1
1,4,6,2,1,1,4,0,1,27,0,1,1,6,0,8,400,4,3,1,0,0,0,0,1
4,4,3,2,4,5,1,0,2,27,1,3,2,1,0,5,400,3,1,7,0,0,0,0,1
4,4,5,1,1,5,4,1,2,45,1,2,1,6,0,14,400,2,2,7,0,0,0,0,1
10,1,3,1,4,10,1,0,2,34,1,2,1,2,0,15,400,3,0,6,0,0,0,0,1
6,3,5,2,4,7,2,1,1,28,1,1,1,1,0,7,400,3,0,6,0,0,3,0,1
4,1,6,2,4,11,4,1,2,32,1,2,1,1,0,5,400,4,1,6,0,0,0,0,1
6,2,3,2,2,6,3,1,2,29,1,3,2,1,0,5,400,1,3,6,0,0,0,0,1
11,2,5,2,1,11,3,1,2,53,1,2,1,2,0,5,400,3,2,8,0,0,1,0,3
9,5,6,1,1,10,1,1,2,44,1,2,1,2,0,10,400,4,0,8,0,0,2,0,1
4,4,2,2,2,5,1,0,2,52,0,2,1,1,0,16,400,4,1,7,0,0,0,0,1
1,4,1,2,4,2,1,1,1,22,0,5,2,6,0,2,400,4,0,6,0,0,0,0,1
11,4,7,2,1,11,4,1,1,27,1,2,1,1,0,10,400,4,2,6,0,0,0,0,1
7,1,1,2,2,7,1,0,2,338,1,2,1,1,0,16,400,4,1,4,0,0,0,0,1
7,1,7,2,4,7,2,0,1,29,0,5,2,6,0,6,400,2,0,5,0,0,0,0,1
5,3,5,2,4,6,2,1,2,54,0,1,1,1,0,5,400,3,0,8,0,0,0,0,1
5,2,5,2,1,5,3,1,2,42,1,1,1,1,0,11,400,3,2,8,0,0,0,0,1
1,2,4,2,1,3,4,1,4,63,1,3,2,1,0,14,400,2,2,8,0,0,0,0,1
1,5,7,2,4,2,1,1,2,31,1,3,2,2,0,1,400,4,2,7,0,0,0,0,1
2,3,7,2,1,2,4,1,2,34,1,3,2,2,0,7,400,1,2,7,0,0,1,0,1
2,2,1,1,1,2,5,1,2,44,1,7,3,6,0,6,400,1,0,8,0,0,0,0,1
1,4,2,1,2,2,1,0,2,28,0,1,1,6,0,3,400,4,1,7,0,0,0,0,1
1,1,1,2,1,1,2,0,2,38,1,3,2,1,0,10,400,1,0,5,0,0,1,0,1
9,5,4,2,1,10,1,0,2,33,1,1,1,0,0,5,400,2,0,7,0,0,0,0,1
7,1,5,2,1,7,1,1,2,26,0,5,2,6,0,3,400,2,1,6,0,0,0,0,1
5,1,3,2,5,5,2,1,2,44,0,1,1,1,0,16,400,4,2,8,0,0,3,0,1
5,2,2,2,3,5,3,1,2,41,0,3,2,2,0,11,400,4,2,7,0,0,3,0,1
12,4,2,2,2,12,4,1,2,64,1,3,2,2,0,13,400,1,3,7,0,0,1,0,1
12,3,3,2,4,12,3,1,2,45,1,2,1,2,0,10,400,4,2,8,0,0,0,0,1
5,1,7,1,7,5,1,1,1,31,0,2,1,1,0,7,400,4,1,6,0,0,0,0,1
10,2,5,2,5,10,3,1,2,47,0,2,1,2,0,12,400,3,2,8,0,0,3,0,1
8,4,5,2,1,8,5,1,2,41,1,1,1,2,0,7,400,4,1,7,0,0,1,4,2
7,4,1,2,3,7,4,0,1,31,1,3,2,1,0,10,400,3,2,7,1,0,1,0,1
9,3,4,1,4,9,3,1,2,36,0,3,2,3,0,6,400,3,1,7,0,0,1,0,1
7,2,7,2,2,7,2,1,2,53,1,3,2,2,0,6,400,4,3,7,0,0,3,0,1
11,2,6,2,5,11,3,0,2,45,0,1,1,1,0,13,400,2,0,6,0,0,1,0,1
7,5,5,2,2,8,1,1,1,31,1,3,2,1,0,13,400,3,3,6,0,0,1,0,1
8,2,6,2,2,8,3,1,1,338,0,1,1,1,0,2,400,1,0,6,0,0,2,0,1
8,3,7,2,1,8,4,1,2,538,0,2,1,3,0,6,400,1,2,8,0,0,0,0,1
7,4,4,1,5,7,4,0,2,26,1,2,1,1,0,5,400,1,2,5,0,0,0,0,1
8,3,5,2,5,8,3,1,2,43,1,2,1,2,0,12,400,1,2,7,0,0,0,0,1
4,3,4,2,3,5,1,1,2,41,1,7,3,6,0,11,400,1,2,7,0,0,2,0,1
4,5,5,2,5,4,5,1,1,31,1,3,2,6,0,6,400,3,3,6,0,0,2,0,1
5,2,1,2,1,5,2,1,2,44,1,3,2,2,0,9,400,2,3,7,0,0,0,0,1
5,4,2,2,2,5,4,1,1,38,1,3,2,6,0,7,400,1,2,1,0,0,0,0,1
5,4,5,1,2,6,2,1,2,62,0,2,1,1,0,9,500,3,2,8,0,0,0,3,1
5,5,2,2,3,6,1,1,2,41,1,3,2,2,0,6,400,1,2,7,0,0,1,0,1
6,1,3,2,5,6,1,1,2,638,1,1,1,1,0,14,400,2,2,8,0,0,2,0,1
11,1,4,2,1,12,2,1,2,47,0,2,1,1,0,14,400,2,2,7,0,0,1,0,1
6,3,7,1,2,7,3,1,2,64,1,1,1,0,0,5,400,4,0,8,0,0,3,0,1
11,2,6,2,6,11,3,1,1,19,1,5,2,6,0,12,400,2,0,3,0,0,2,0,1
11,4,2,2,4,11,4,1,2,538,1,3,2,6,0,8,400,1,1,8,0,0,0,0,1
10,4,1,1,2,10,4,1,2,46,0,1,1,2,0,16,400,1,0,8,0,0,0,0,1
7,4,1,2,3,7,4,1,2,59,1,3,2,1,0,1,400,3,0,8,0,0,3,0,1
5,3,2,2,3,5,3,1,2,65,0,1,1,1,0,1,700,4,2,7,0,0,1,0,1
3,4,4,1,4,3,4,1,2,51,0,2,1,2,0,16,400,4,0,8,0,0,3,0,1
3,3,5,2,2,3,4,1,2,57,0,3,2,1,0,15,500,2,2,7,0,0,0,3,1
11,1,5,2,1,11,2,1,2,43,0,1,1,0,0,7,400,1,2,7,0,0,0,0,1
10,2,1,1,2,10,3,1,2,53,1,3,2,2,0,4,400,1,2,8,0,0,2,0,1
10,1,7,2,3,10,1,1,1,43,1,2,1,1,0,6,400,1,1,8,0,0,0,0,1
9,2,7,2,4,9,3,0,2,63,1,3,2,1,0,16,400,4,0,8,0,0,2,0,1
6,2,3,2,4,6,2,1,2,43,1,1,1,2,0,9,400,3,0,6,0,0,0,0,1
5,5,1,2,1,6,1,1,1,38,1,3,2,6,0,1,400,4,2,1,0,0,0,0,1
5,2,7,2,2,5,2,0,2,37,1,1,1,1,0,3,400,4,1,7,0,0,3,0,1
5,1,3,2,1,5,2,0,1,438,0,3,2,0,0,9,400,3,2,7,0,0,0,2,1
12,1,6,2,1,12,1,1,2,42,0,2,1,6,0,1,400,2,1,8,0,0,3,0,1
10,1,5,2,5,10,1,1,2,51,0,1,1,0,0,13,400,2,0,8,0,0,3,0,1
7,3,1,2,3,7,3,1,1,32,1,3,2,1,0,5,400,1,3,5,0,0,2,0,1
9,1,4,2,3,9,2,1,2,39,0,1,1,2,0,6,400,2,1,7,0,0,0,0,1
12,2,7,2,1,12,2,1,2,36,1,3,2,2,0,6,400,2,2,8,0,0,1,0,3
9,5,4,2,3,10,3,1,1,19,1,2,1,1,0,10,400,1,2,2,0,0,0,0,1
2,2,4,2,1,2,3,0,2,39,1,3,2,1,0,8,400,3,3,7,0,0,0,0,1
1,5,6,2,2,1,5,1,2,32,1,3,2,6,0,16,400,4,3,1,0,0,0,0,1
5,4,3,1,4,5,4,1,1,64,1,2,1,1,0,6,400,2,2,7,0,0,2,0,1
3,4,1,2,4,3,4,0,1,43,0,3,2,1,0,12,400,1,2,7,0,0,2,0,1
4,2,4,1,2,4,2,1,2,35,1,2,1,1,0,5,400,4,1,7,0,0,0,0,1
6,4,2,2,5,7,2,1,2,48,0,5,2,6,0,5,400,3,1,7,0,0,0,0,1
3,2,1,2,6,3,4,1,1,31,0,2,1,2,0,15,400,4,2,7,0,0,0,0,1
10,2,1,1,3,10,3,1,1,22,1,2,1,2,0,11,400,4,1,5,0,0,1,0,1
2,1,1,2,1,2,1,1,1,438,1,2,1,1,0,12,400,4,2,6,0,0,0,0,1
9,4,1,2,2,10,1,1,2,28,1,2,1,1,0,1,400,1,0,5,0,0,1,0,1
6,5,4,2,5,7,3,1,2,48,1,2,1,6,0,12,400,4,1,8,0,0,0,0,1
7,1,1,2,1,7,2,1,2,51,1,3,2,2,0,6,400,2,2,7,0,0,0,0,1
9,5,3,2,5,9,5,1,2,29,1,3,2,1,0,7,400,2,2,7,0,0,1,0,1
2,1,7,2,2,2,4,1,1,25,0,2,1,6,0,10,400,4,1,5,0,0,0,0,1
8,1,7,2,2,8,2,1,1,32,0,1,1,0,0,5,400,4,0,7,0,0,0,0,1
2,2,1,2,5,2,2,1,2,43,0,2,1,2,0,5,400,1,2,6,0,0,1,0,1
9,2,2,2,1,9,3,1,2,638,0,2,1,1,0,8,400,3,0,6,0,0,0,0,1
2,2,1,2,1,2,2,1,2,37,1,3,2,1,0,5,400,3,2,7,0,0,0,0,1
12,1,5,2,1,12,1,0,1,27,1,2,1,0,0,2,400,4,0,5,0,0,2,0,3
10,2,4,2,1,10,4,1,2,26,1,3,2,6,0,2,400,4,2,7,0,0,0,0,1
8,4,1,2,5,9,3,1,2,45,1,2,1,2,0,1,400,4,0,8,0,0,0,0,1
12,2,1,2,2,12,2,1,2,37,0,1,1,1,0,6,400,1,1,7,1,0,0,0,1
2,2,3,1,3,2,2,0,1,33,0,1,1,1,0,16,400,1,0,7,0,0,3,0,1
8,1,1,2,2,8,2,1,2,438,1,3,2,1,0,2,400,2,2,7,0,0,0,0,1
7,4,1,2,4,7,5,1,2,31,1,2,1,1,0,9,400,1,0,7,0,0,1,0,3
7,1,1,2,1,7,1,1,2,39,1,3,2,3,0,8,400,3,2,7,0,0,0,0,1
2,2,5,2,6,2,2,1,2,55,1,2,1,1,0,5,400,4,1,7,0,0,3,0,1
2,1,5,2,2,2,2,1,1,53,1,1,1,6,0,3,400,3,2,7,0,0,3,0,1
1,2,2,1,1,2,2,1,2,38,1,2,1,2,0,12,400,3,2,8,0,0,0,0,1
2,2,7,2,5,2,3,1,1,27,0,3,2,2,0,6,400,1,3,7,0,0,3,0,1
4,2,5,2,2,4,2,0,2,338,1,2,1,0,0,13,400,1,0,5,0,0,2,0,1
4,4,3,1,2,5,1,1,2,41,1,3,2,1,0,14,400,4,2,7,0,0,3,0,1
4,5,4,1,5,4,5,0,2,45,1,3,2,1,0,15,500,2,1,7,0,0,0,3,1
5,2,1,2,5,6,2,1,1,43,1,3,2,1,0,14,400,2,3,7,0,0,0,0,1
9,2,6,2,2,9,2,1,2,47,1,5,2,6,0,16,400,1,0,5,0,0,0,0,1
10,1,1,2,4,12,1,1,2,72,1,1,1,2,0,10,400,2,0,8,0,0,0,0,1
11,3,1,2,1,11,3,1,1,31,1,3,2,1,0,10,400,4,2,7,0,0,3,4,2
7,2,1,2,1,7,2,1,2,42,1,3,2,1,0,9,400,3,1,7,0,0,3,0,1
4,3,1,2,2,4,3,1,2,29,0,3,2,6,0,16,400,4,0,7,0,0,0,0,1
4,2,2,2,2,4,3,1,2,48,0,3,2,1,0,3,400,1,2,8,0,0,0,0,1
7,5,6,2,1,8,1,1,1,22,1,3,2,1,0,6,400,2,2,5,0,0,0,0,1
7,3,6,2,2,8,1,1,1,23,1,1,1,2,0,1,400,2,1,5,0,0,0,0,1
7,2,1,2,2,7,2,1,1,35,0,1,1,1,0,6,400,3,2,6,0,0,1,0,1
7,1,7,2,2,7,1,1,1,28,1,2,1,1,0,8,400,3,1,5,0,0,3,0,1
12,4,6,1,3,12,4,1,2,43,1,2,1,1,0,10,400,3,2,7,0,0,3,0,1
12,2,7,2,1,12,2,1,2,43,1,2,1,1,0,16,400,3,0,6,0,0,1,0,1
6,5,3,2,3,7,3,1,2,39,0,1,1,1,0,9,400,3,1,7,0,0,0,0,1
3,3,7,2,2,3,4,1,2,58,0,1,1,0,0,10,400,2,0,8,0,0,0,0,1
9,2,6,2,1,4,3,1,1,38,1,4,2,6,0,15,400,2,1,1,0,0,0,0,1
2,3,1,1,4,2,3,1,2,49,1,5,2,6,0,15,400,3,1,8,0,0,0,0,1
12,1,6,2,3,12,2,1,1,29,1,1,1,2,0,10,400,1,1,5,0,0,0,0,1
9,2,4,2,2,9,2,1,2,45,0,2,1,1,0,7,400,1,2,6,0,0,3,0,1
9,4,1,2,2,9,4,1,1,26,1,3,2,1,0,5,400,1,2,6,0,0,1,0,1
12,1,1,2,2,12,2,1,2,37,1,2,1,2,0,1,400,4,2,7,0,0,0,0,1
12,2,7,2,1,12,2,1,2,39,0,2,1,1,0,3,400,3,1,8,0,0,3,0,1
12,3,4,2,2,12,3,1,2,43,0,7,3,6,0,13,400,4,0,7,0,0,1,0,1
12,1,6,2,2,12,3,1,2,27,1,1,1,2,0,6,400,3,2,7,0,0,2,0,1
9,2,5,2,2,9,2,1,1,42,1,2,1,6,0,15,500,4,2,8,0,0,3,3,1
2,3,1,2,4,2,3,1,1,29,0,2,1,1,0,14,400,2,2,6,0,0,1,0,1
9,2,6,2,1,9,2,0,2,61,0,2,1,1,0,7,400,2,1,8,0,0,3,0,1
9,1,2,2,4,9,2,1,1,44,1,3,2,2,0,3,400,3,2,7,0,0,0,0,1
9,1,5,1,1,9,1,1,2,37,1,3,2,0,0,11,400,1,2,7,0,0,1,0,1
4,1,6,2,2,4,1,1,2,44,1,2,1,6,0,9,400,4,1,6,0,0,3,0,1
4,1,3,2,4,4,2,1,2,538,1,2,1,1,0,5,400,2,1,7,0,0,2,0,1
6,3,4,2,2,6,5,1,2,36,0,1,1,1,0,9,400,3,0,7,0,0,3,0,1
7,3,1,2,2,9,2,0,2,438,0,3,2,1,0,7,400,3,0,7,0,0,0,0,1
11,2,3,2,3,11,2,1,2,37,1,3,2,2,0,2,400,1,2,7,0,0,2,0,1
7,3,2,2,2,7,3,1,2,54,1,3,2,1,0,2,400,3,2,8,0,0,2,0,1
2,3,3,2,4,2,3,1,2,42,0,1,1,1,0,4,400,1,0,7,0,0,0,0,1
8,1,1,1,2,8,1,1,2,52,0,1,1,2,0,4,400,3,0,8,0,0,3,0,1
2,3,3,2,2,2,4,1,2,43,0,5,2,6,0,9,400,1,0,6,0,0,3,0,1
11,3,4,2,4,11,3,1,1,32,1,2,1,1,0,3,400,1,0,5,0,0,0,0,1
5,1,5,2,1,5,2,1,2,64,1,2,1,2,0,9,400,2,1,8,0,0,1,0,1
5,1,5,2,1,5,2,0,2,27,1,2,1,1,0,12,400,1,2,6,0,0,3,0,1
8,2,4,2,5,8,2,1,2,31,0,2,1,1,0,15,400,1,2,6,0,0,3,0,1
8,3,5,1,5,8,3,0,2,34,1,2,1,1,0,13,400,2,1,6,0,0,1,0,1
11,5,2,2,2,11,5,1,2,35,1,3,2,2,0,14,400,1,2,6,0,0,0,0,1
11,4,7,2,2,12,1,1,2,47,1,3,2,1,0,12,400,3,2,8,0,0,0,0,1
8,3,6,2,1,8,4,1,2,37,1,3,2,1,0,1,400,1,2,7,0,0,3,0,1
5,5,2,2,4,6,1,1,1,29,0,1,1,1,0,9,400,1,2,7,0,0,2,0,1
12,4,1,2,2,12,4,0,1,26,1,2,1,1,0,15,400,3,0,5,0,0,0,0,1
12,4,3,2,4,12,4,1,2,538,1,2,1,1,0,15,400,2,2,8,0,0,0,0,1
12,2,6,2,3,12,3,0,2,32,0,3,2,2,0,15,400,4,2,3,0,0,1,0,1
10,1,3,2,2,10,2,0,1,37,1,2,1,1,0,14,400,1,0,7,0,0,3,0,1
9,4,1,2,2,9,4,1,1,33,0,2,1,1,0,16,400,3,2,6,0,0,2,0,1
9,3,7,2,2,9,3,0,2,49,1,1,1,0,0,13,400,3,0,6,0,0,0,0,1
6,4,4,2,2,7,1,1,2,32,1,2,1,1,0,11,400,1,2,7,0,0,3,2,2
11,4,2,2,2,11,4,0,1,26,1,3,2,1,0,7,400,2,3,6,0,0,0,0,1
7,4,4,2,5,8,1,1,2,35,1,2,1,1,0,9,400,1,1,6,0,0,1,0,1
10,2,1,2,1,10,2,1,1,338,1,3,2,2,0,14,400,2,3,6,0,0,2,0,1
9,2,1,2,2,9,2,1,2,53,1,5,2,6,0,14,400,1,2,8,0,0,3,0,1
8,2,5,1,4,8,4,1,2,28,0,7,3,6,0,1,400,3,3,7,0,0,2,0,1
7,2,5,2,5,7,4,1,1,28,1,2,1,1,0,14,400,4,0,4,0,0,0,0,1
6,2,4,1,5,6,2,0,2,438,1,3,2,1,0,1,400,1,2,6,0,0,0,4,2
5,4,1,2,1,5,4,1,1,238,1,2,1,0,0,8,400,2,1,3,0,0,0,0,1
5,2,5,2,7,5,3,1,2,46,1,2,1,1,0,4,400,4,0,8,0,0,0,0,1
5,2,1,2,2,5,3,0,2,36,1,2,1,1,0,6,400,3,3,7,0,0,3,0,1
1,4,4,2,2,1,5,1,1,18,1,3,2,1,0,5,400,3,2,3,0,0,3,0,1
12,4,6,2,2,12,4,1,2,37,1,2,1,2,0,16,400,1,1,7,0,0,0,4,2
12,3,2,2,4,12,4,1,2,66,1,2,1,1,0,8,400,4,0,8,0,0,3,0,1
3,5,1,2,5,4,1,1,2,46,1,3,2,2,0,11,400,3,2,8,0,0,2,0,1
10,3,1,1,2,10,3,1,2,47,0,1,1,3,0,14,400,1,0,8,0,1,3,0,1
11,2,2,2,3,11,2,1,2,35,1,3,2,2,0,9,400,1,2,6,0,0,0,0,1
10,4,6,2,2,10,5,1,2,43,0,1,1,1,0,8,400,3,2,8,0,0,0,0,1
6,5,2,2,5,11,3,1,2,43,1,2,1,1,0,5,400,4,2,7,0,0,2,0,1
7,4,6,1,1,7,4,1,2,38,1,2,1,2,0,9,400,3,2,7,0,0,3,0,1
8,3,1,2,3,8,3,1,3,34,1,1,1,6,0,4,400,1,2,7,0,0,0,0,1
4,4,3,2,4,5,2,1,1,33,0,2,1,1,0,14,400,2,2,6,0,0,3,0,1
6,2,3,1,4,6,2,1,2,39,1,1,1,6,0,8,400,3,0,8,0,0,2,4,2
9,3,6,2,2,9,3,0,1,33,1,3,2,2,0,14,400,3,3,5,0,0,2,0,1
5,4,5,2,1,6,2,1,1,48,1,7,3,6,0,1,400,1,2,7,0,0,0,0,1
2,4,4,2,5,2,4,1,1,29,0,2,1,1,0,7,400,3,1,7,0,0,0,0,1
12,2,3,2,5,12,5,1,2,62,1,7,3,6,0,9,400,2,1,8,0,0,2,0,1
12,1,2,2,2,12,4,1,2,55,0,1,1,0,0,10,400,3,1,8,0,0,1,0,1
9,3,1,2,1,9,3,1,2,61,1,2,1,1,0,1,400,4,0,8,0,0,0,0,1
7,3,1,2,2,7,4,0,1,26,0,2,1,1,0,10,400,4,0,6,1,0,0,0,1
4,1,3,2,4,4,2,1,2,43,1,2,1,1,0,16,400,1,1,7,0,0,1,4,2
8,5,3,2,3,9,4,1,2,43,1,1,1,2,0,13,400,2,1,8,0,0,2,0,1
5,5,3,2,4,6,1,0,2,31,1,2,1,1,0,15,400,4,2,6,0,0,1,0,1
2,4,2,2,4,3,1,1,2,42,0,2,1,2,0,11,400,1,0,7,0,0,2,0,1
10,2,7,2,1,10,2,0,1,33,0,1,1,6,0,3,400,2,1,5,0,0,0,0,1
7,3,5,2,2,7,3,1,2,54,1,3,2,1,0,1,400,3,3,8,0,0,0,4,2
10,2,1,2,4,10,4,1,2,28,1,3,2,2,0,15,400,1,2,6,0,0,0,0,1
9,2,1,2,2,9,3,1,2,61,0,3,2,2,0,12,400,2,0,8,0,0,1,0,1
8,4,4,2,6,9,2,1,2,63,0,1,1,2,0,15,400,4,2,7,0,0,0,0,1
11,3,3,2,5,1,2,1,1,38,0,4,2,6,0,2,400,1,2,1,0,0,0,0,1
1,3,4,2,4,1,3,1,2,53,1,3,2,2,0,9,400,1,3,8,0,0,2,4,2
2,4,4,2,1,2,5,1,1,22,0,5,2,6,0,10,400,3,3,5,0,0,2,0,1
8,2,2,2,2,8,2,1,2,78,1,3,2,1,0,13,400,2,0,8,0,0,0,0,1
10,3,6,2,5,10,4,0,2,37,1,3,2,1,0,14,400,2,1,7,0,0,3,0,1
12,3,2,2,3,12,4,1,2,44,0,2,1,6,0,9,400,2,2,6,0,0,0,0,1
5,4,5,2,1,5,5,1,2,51,0,2,1,1,0,6,400,2,0,5,0,0,0,0,1
9,1,4,2,5,9,1,1,2,638,0,1,1,1,0,3,400,3,1,8,0,0,0,0,1
9,2,4,2,3,10,1,1,2,46,0,5,2,6,0,14,400,3,0,8,0,0,0,0,1
12,1,6,2,1,12,1,1,1,34,1,3,2,1,0,8,400,2,3,6,0,0,3,0,1
6,3,1,2,1,10,1,1,1,24,0,3,2,2,0,5,400,3,3,5,0,0,1,0,1
3,3,2,2,2,3,3,1,2,47,1,1,1,2,0,1,400,3,0,8,0,0,0,0,1
9,5,4,2,3,10,1,1,2,38,0,3,2,2,0,10,400,2,2,7,0,0,2,0,1
9,4,2,2,1,10,1,1,1,27,0,1,1,6,0,3,400,4,1,4,0,0,0,0,1
12,1,2,2,3,12,4,0,1,32,1,1,1,0,0,12,400,3,0,6,0,0,0,0,1
5,3,6,2,4,7,3,1,2,47,1,2,1,2,0,6,400,2,1,8,0,0,0,0,1
10,1,4,2,5,10,2,1,2,55,0,2,1,6,0,5,400,4,2,8,0,0,3,0,1
9,1,1,2,3,9,5,1,2,55,1,3,2,2,0,16,400,3,2,7,0,0,1,0,1
12,2,7,2,5,1,2,1,2,54,1,1,1,2,0,16,400,4,2,8,0,0,0,0,1
12,4,2,2,1,1,4,0,2,338,1,1,1,0,0,10,400,1,0,6,0,0,0,0,1
1,2,2,2,1,1,3,0,2,37,1,3,2,2,0,12,400,4,3,8,0,0,2,0,1
2,5,1,2,5,4,1,1,2,538,1,3,2,2,0,7,400,2,2,8,0,0,0,0,1
8,3,5,2,5,9,1,1,2,54,0,2,1,2,0,7,400,3,0,8,0,0,0,0,1
11,1,5,2,5,11,1,1,2,47,1,3,2,0,0,16,400,1,3,8,0,0,0,0,1
9,5,4,2,5,10,2,1,1,27,0,2,1,1,0,8,400,4,1,6,0,0,0,0,1
8,4,5,2,4,8,5,1,2,638,1,3,2,1,0,14,400,3,2,7,0,0,3,0,1
4,3,2,1,2,4,3,1,2,28,1,2,1,1,0,12,400,2,2,7,0,0,0,0,1
1,2,4,2,5,1,4,1,2,46,1,1,1,0,0,8,400,4,3,7,1,0,0,0,1
1,2,3,2,3,10,3,0,1,23,1,1,1,1,0,11,400,2,0,5,0,0,2,0,1
11,1,7,2,1,11,3,1,2,34,0,1,1,1,0,15,400,2,2,6,1,0,3,0,1
9,4,4,2,4,9,4,0,1,57,1,3,2,2,0,3,400,2,2,7,0,0,0,0,1
8,3,2,2,3,8,3,1,1,39,1,1,1,1,0,14,400,2,1,7,0,0,0,0,1
9,3,3,2,4,9,3,1,2,43,0,2,1,1,0,3,700,3,0,7,0,0,3,0,1
6,1,4,2,1,6,1,0,1,28,1,3,2,1,0,13,400,4,3,5,0,0,3,0,1
8,2,3,2,5,8,3,0,1,29,1,3,2,1,0,10,400,4,2,5,0,0,2,0,1
10,2,5,2,1,10,3,0,2,37,0,1,1,1,0,3,400,4,1,7,0,0,2,0,1
3,1,2,2,4,3,1,0,2,55,0,2,1,1,0,15,400,2,2,5,0,0,0,0,1
12,2,3,2,5,2,1,1,2,26,1,1,1,6,0,1,400,3,1,7,0,0,3,0,1
1,3,3,2,4,3,3,1,1,58,1,5,2,6,0,7,400,4,0,7,0,0,2,0,1
3,2,4,2,1,3,3,1,2,32,0,2,1,1,0,14,400,2,0,6,0,0,1,0,1
6,2,5,2,2,6,4,1,2,32,1,2,1,1,0,3,400,1,2,7,0,0,1,0,1
11,4,6,2,5,12,1,1,2,43,1,2,1,1,0,9,400,1,1,6,0,0,0,0,1
12,4,5,2,2,12,4,1,2,29,1,2,1,2,0,11,400,4,2,6,0,0,1,0,1
5,1,7,2,1,5,1,1,1,38,1,2,1,6,0,6,400,3,0,1,0,0,0,0,1
1,5,1,1,1,1,5,1,2,38,1,7,3,6,0,9,400,1,0,7,0,0,2,0,1
1,4,3,2,5,2,1,1,2,37,1,3,2,2,0,7,400,4,2,6,0,0,1,0,1
9,2,6,2,1,9,2,1,2,42,1,2,1,1,0,15,500,2,1,7,0,0,3,3,1
12,3,3,2,5,1,4,1,2,31,1,2,1,2,0,3,400,2,1,6,0,0,0,0,1
1,3,7,2,3,1,4,1,2,438,1,2,1,1,0,12,400,1,2,8,0,0,2,0,1
5,5,7,2,4,6,1,1,2,36,1,3,2,2,0,5,400,1,2,6,0,0,1,0,1
10,1,7,2,2,10,2,1,2,51,1,2,1,2,0,16,400,2,1,8,0,0,3,0,1
10,2,4,2,5,10,2,1,1,59,1,3,2,6,0,6,400,1,2,8,0,0,3,0,1
12,2,4,1,1,12,2,1,2,37,1,2,1,0,0,9,400,3,1,7,0,0,1,0,1
8,5,3,2,5,10,4,0,2,27,0,3,2,1,0,12,400,4,3,7,0,0,2,0,1
5,5,7,2,1,5,5,1,2,48,1,2,1,2,0,8,400,4,1,8,0,0,1,0,1
5,1,1,2,3,6,4,1,2,48,1,3,2,2,0,4,400,3,2,7,0,0,0,0,1
2,1,3,2,4,2,3,1,2,45,1,3,2,6,0,14,400,2,1,8,0,0,2,0,1
1,5,2,2,4,2,3,1,2,55,1,3,2,2,0,13,400,1,1,7,0,0,0,0,1
1,4,5,2,2,2,2,0,1,27,0,2,1,1,0,3,400,1,2,7,0,0,3,0,1
